Timestamp;Email;Comment;PID;Millis;EDA;IBI;RawPulse;Pressure;Button
2021-10-15 10:57:35.7565;a@a.A;NULL;NULL;14102;15;0;530;0;0
2021-10-15 10:57:35.7724;a@a.A;NULL;NULL;14112;50;0;529;0;0
2021-10-15 10:57:35.7724;a@a.A;NULL;NULL;14123;19;0;529;0;0
2021-10-15 10:57:35.7884;a@a.A;NULL;NULL;14133;32;0;529;0;0
2021-10-15 10:57:35.8053;a@a.A;NULL;NULL;14143;29;0;529;0;0
2021-10-15 10:57:35.8053;a@a.A;NULL;NULL;14153;15;0;529;0;0
2021-10-15 10:57:35.8223;a@a.A;NULL;NULL;14163;19;0;529;0;0
2021-10-15 10:57:35.8223;a@a.A;NULL;NULL;14173;41;0;529;0;0
2021-10-15 10:57:35.8388;a@a.A;NULL;NULL;14183;3;0;529;0;0
2021-10-15 10:57:35.8557;a@a.A;NULL;NULL;14193;18;0;529;0;0
2021-10-15 10:57:35.8557;a@a.A;NULL;NULL;14203;12;0;529;0;0
2021-10-15 10:57:35.8717;a@a.A;NULL;NULL;14213;46;0;529;0;0
2021-10-15 10:57:35.8717;a@a.A;NULL;NULL;14223;16;0;529;0;0
2021-10-15 10:57:35.8886;a@a.A;NULL;NULL;14233;33;0;529;0;0
2021-10-15 10:57:35.9056;a@a.A;NULL;NULL;14243;15;0;529;0;0
2021-10-15 10:57:35.9056;a@a.A;NULL;NULL;14253;36;0;529;0;0
2021-10-15 10:57:35.9225;a@a.A;NULL;NULL;14263;11;0;529;0;0
2021-10-15 10:57:35.9225;a@a.A;NULL;NULL;14273;34;0;529;0;0
2021-10-15 10:57:35.9390;a@a.A;NULL;NULL;14283;14;0;529;0;0
2021-10-15 10:57:35.9550;a@a.A;NULL;NULL;14294;27;0;529;0;0
2021-10-15 10:57:35.9560;a@a.A;NULL;NULL;14304;19;0;529;0;0
2021-10-15 10:57:35.9719;a@a.A;NULL;NULL;14314;33;0;529;0;0
2021-10-15 10:57:35.9889;a@a.A;NULL;NULL;14324;17;0;529;0;0
2021-10-15 10:57:35.9889;a@a.A;NULL;NULL;14334;31;0;529;0;0
2021-10-15 10:57:36.0049;a@a.A;NULL;NULL;14344;16;0;529;0;0
2021-10-15 10:57:36.0049;a@a.A;NULL;NULL;14354;20;0;529;0;0
2021-10-15 10:57:36.0218;a@a.A;NULL;NULL;14364;21;0;529;0;0
2021-10-15 10:57:36.0381;a@a.A;NULL;NULL;14374;26;0;529;0;0
2021-10-15 10:57:36.0381;a@a.A;NULL;NULL;14384;19;0;529;0;0
2021-10-15 10:57:36.0560;a@a.A;NULL;NULL;14394;12;0;529;0;0
2021-10-15 10:57:36.0560;a@a.A;NULL;NULL;14404;13;0;529;0;0
2021-10-15 10:57:36.0720;a@a.A;NULL;NULL;14414;22;0;529;0;0
2021-10-15 10:57:36.0720;a@a.A;NULL;NULL;14424;17;0;529;0;0
2021-10-15 10:57:36.0889;a@a.A;NULL;NULL;14434;21;0;529;0;0
2021-10-15 10:57:36.1059;a@a.A;NULL;NULL;14444;21;0;529;0;0
2021-10-15 10:57:36.1059;a@a.A;NULL;NULL;14454;35;0;529;0;0
2021-10-15 10:57:36.1218;a@a.A;NULL;NULL;14464;16;0;529;0;0
2021-10-15 10:57:36.1218;a@a.A;NULL;NULL;14474;30;0;529;0;0
2021-10-15 10:57:36.1378;a@a.A;NULL;NULL;14484;6;0;529;0;0
2021-10-15 10:57:36.1557;a@a.A;NULL;NULL;14494;9;0;529;0;0
2021-10-15 10:57:36.1557;a@a.A;NULL;NULL;14504;13;0;529;0;0
2021-10-15 10:57:36.1717;a@a.A;NULL;NULL;14514;27;0;529;0;0
2021-10-15 10:57:36.1886;a@a.A;NULL;NULL;14524;15;0;529;0;0
2021-10-15 10:57:36.1886;a@a.A;NULL;NULL;14534;36;0;529;0;0
2021-10-15 10:57:36.2056;a@a.A;NULL;NULL;14544;12;0;529;0;0
2021-10-15 10:57:36.2056;a@a.A;NULL;NULL;14554;24;0;529;0;0
2021-10-15 10:57:36.2231;a@a.A;NULL;NULL;14564;17;0;529;0;0
2021-10-15 10:57:36.2390;a@a.A;NULL;NULL;14574;23;0;529;0;0
2021-10-15 10:57:36.2390;a@a.A;NULL;NULL;14584;13;0;529;0;0
2021-10-15 10:57:36.2550;a@a.A;NULL;NULL;14594;28;0;529;0;0
2021-10-15 10:57:36.2550;a@a.A;NULL;NULL;14604;7;0;529;0;0
2021-10-15 10:57:36.2719;a@a.A;NULL;NULL;14614;25;0;529;0;0
2021-10-15 10:57:36.2899;a@a.A;NULL;NULL;14624;22;0;529;0;0
2021-10-15 10:57:36.2899;a@a.A;NULL;NULL;14635;21;0;529;0;0
2021-10-15 10:57:36.3058;a@a.A;NULL;NULL;14645;13;0;529;0;0
2021-10-15 10:57:36.3058;a@a.A;NULL;NULL;14655;0;0;529;0;0
2021-10-15 10:57:36.3218;a@a.A;NULL;NULL;14665;26;0;529;0;0
2021-10-15 10:57:36.3218;a@a.A;NULL;NULL;14675;9;0;529;0;0
2021-10-15 10:57:36.3387;a@a.A;NULL;NULL;14685;20;0;529;0;0
2021-10-15 10:57:36.3552;a@a.A;NULL;NULL;14695;11;0;529;0;0
2021-10-15 10:57:36.3552;a@a.A;NULL;NULL;14705;11;0;529;0;0
2021-10-15 10:57:36.3722;a@a.A;NULL;NULL;14715;0;0;529;0;0
2021-10-15 10:57:36.3722;a@a.A;NULL;NULL;14725;15;0;529;0;0
2021-10-15 10:57:36.3882;a@a.A;NULL;NULL;14735;9;0;529;0;0
2021-10-15 10:57:36.4051;a@a.A;NULL;NULL;14745;9;0;529;0;0
2021-10-15 10:57:36.4051;a@a.A;NULL;NULL;14755;3;0;529;0;0
2021-10-15 10:57:36.4221;a@a.A;NULL;NULL;14765;14;0;529;0;0
2021-10-15 10:57:36.4380;a@a.A;NULL;NULL;14775;19;0;529;0;0
2021-10-15 10:57:36.4380;a@a.A;NULL;NULL;14785;15;0;529;0;0
2021-10-15 10:57:36.4560;a@a.A;NULL;NULL;14795;14;0;529;0;0
2021-10-15 10:57:36.4560;a@a.A;NULL;NULL;14806;9;0;529;0;0
2021-10-15 10:57:36.4719;a@a.A;NULL;NULL;14816;8;0;529;0;0
2021-10-15 10:57:36.4889;a@a.A;NULL;NULL;14826;25;0;529;0;0
2021-10-15 10:57:36.4889;a@a.A;NULL;NULL;14836;0;0;529;0;0
2021-10-15 10:57:36.5058;a@a.A;NULL;NULL;14846;26;0;529;0;0
2021-10-15 10:57:36.5058;a@a.A;NULL;NULL;14856;0;0;529;0;0
2021-10-15 10:57:36.5218;a@a.A;NULL;NULL;14866;19;0;529;0;0
2021-10-15 10:57:36.5388;a@a.A;NULL;NULL;14876;3;0;529;0;0
2021-10-15 10:57:36.5388;a@a.A;NULL;NULL;14886;14;0;529;0;0
2021-10-15 10:57:36.5547;a@a.A;NULL;NULL;14896;12;0;529;0;0
2021-10-15 10:57:36.5547;a@a.A;NULL;NULL;14906;20;0;529;0;0
2021-10-15 10:57:36.5717;a@a.A;NULL;NULL;14916;0;0;529;0;0
2021-10-15 10:57:36.5896;a@a.A;NULL;NULL;14926;23;0;529;0;0
2021-10-15 10:57:36.5896;a@a.A;NULL;NULL;14936;0;0;529;0;0
2021-10-15 10:57:36.6056;a@a.A;NULL;NULL;14946;9;0;529;0;0
2021-10-15 10:57:36.6066;a@a.A;NULL;NULL;14956;0;0;529;0;0
2021-10-15 10:57:36.6225;a@a.A;NULL;NULL;14966;16;0;529;0;0
2021-10-15 10:57:36.6385;a@a.A;NULL;NULL;14976;7;0;529;0;0
2021-10-15 10:57:36.6385;a@a.A;NULL;NULL;14986;33;0;529;0;0
2021-10-15 10:57:36.6554;a@a.A;NULL;NULL;14996;0;0;529;0;0
2021-10-15 10:57:36.6564;a@a.A;NULL;NULL;15006;13;0;529;0;0
2021-10-15 10:57:36.6724;a@a.A;NULL;NULL;15016;0;0;529;0;0
2021-10-15 10:57:36.6893;a@a.A;NULL;NULL;15026;9;0;529;0;0
2021-10-15 10:57:36.6893;a@a.A;NULL;NULL;15036;3;0;529;0;0
2021-10-15 10:57:36.7053;a@a.A;NULL;NULL;15046;25;0;529;0;0
2021-10-15 10:57:36.7213;a@a.A;NULL;NULL;15056;0;0;529;0;0
2021-10-15 10:57:36.7223;a@a.A;NULL;NULL;15066;12;0;529;0;0
2021-10-15 10:57:36.7382;a@a.A;NULL;NULL;15076;1;0;529;0;0
2021-10-15 10:57:36.7382;a@a.A;NULL;NULL;15086;13;0;529;0;0
2021-10-15 10:57:36.7562;a@a.A;NULL;NULL;15096;10;0;529;0;0
2021-10-15 10:57:36.7562;a@a.A;NULL;NULL;15106;20;0;529;0;0
2021-10-15 10:57:36.7741;a@a.A;NULL;NULL;15116;0;0;529;0;0
2021-10-15 10:57:36.7741;a@a.A;NULL;NULL;15126;24;0;529;0;0
2021-10-15 10:57:36.7881;a@a.A;NULL;NULL;15136;4;0;529;0;0
2021-10-15 10:57:36.8060;a@a.A;NULL;NULL;15147;22;0;529;0;0
2021-10-15 10:57:36.8060;a@a.A;NULL;NULL;15157;11;0;529;0;0
2021-10-15 10:57:36.8220;a@a.A;NULL;NULL;15167;30;0;529;0;0
2021-10-15 10:57:36.8389;a@a.A;NULL;NULL;15177;0;0;529;0;0
2021-10-15 10:57:36.8389;a@a.A;NULL;NULL;15187;29;0;529;0;0
2021-10-15 10:57:36.8554;a@a.A;NULL;NULL;15197;0;0;529;0;0
2021-10-15 10:57:36.8554;a@a.A;NULL;NULL;15207;19;0;529;0;0
2021-10-15 10:57:36.8714;a@a.A;NULL;NULL;15217;0;0;529;0;0
2021-10-15 10:57:36.8883;a@a.A;NULL;NULL;15227;17;0;529;0;0
2021-10-15 10:57:36.8883;a@a.A;NULL;NULL;15237;0;0;529;0;0
2021-10-15 10:57:36.9053;a@a.A;NULL;NULL;15247;15;0;529;0;0
2021-10-15 10:57:36.9222;a@a.A;NULL;NULL;15257;0;0;529;0;0
2021-10-15 10:57:36.9222;a@a.A;NULL;NULL;15267;16;0;529;0;0
2021-10-15 10:57:36.9392;a@a.A;NULL;NULL;15277;2;0;529;0;0
2021-10-15 10:57:36.9392;a@a.A;NULL;NULL;15287;13;0;529;0;0
2021-10-15 10:57:36.9561;a@a.A;NULL;NULL;15297;8;0;529;0;0
2021-10-15 10:57:36.9721;a@a.A;NULL;NULL;15307;15;0;529;0;0
2021-10-15 10:57:36.9721;a@a.A;NULL;NULL;15318;0;0;529;0;0
2021-10-15 10:57:36.9891;a@a.A;NULL;NULL;15328;20;0;529;0;0
2021-10-15 10:57:36.9891;a@a.A;NULL;NULL;15338;0;0;529;0;0
2021-10-15 10:57:37.0050;a@a.A;NULL;NULL;15348;34;0;529;0;0
2021-10-15 10:57:37.0060;a@a.A;NULL;NULL;15358;12;0;529;0;0
2021-10-15 10:57:37.0220;a@a.A;NULL;NULL;15368;21;0;529;0;0
2021-10-15 10:57:37.0389;a@a.A;NULL;NULL;15378;0;0;529;0;0
2021-10-15 10:57:37.0389;a@a.A;NULL;NULL;15388;12;0;529;0;0
2021-10-15 10:57:37.0549;a@a.A;NULL;NULL;15398;0;0;529;0;0
2021-10-15 10:57:37.0549;a@a.A;NULL;NULL;15408;23;0;529;0;0
2021-10-15 10:57:37.0718;a@a.A;NULL;NULL;15418;0;0;529;0;0
2021-10-15 10:57:37.0888;a@a.A;NULL;NULL;15428;31;0;529;0;0
2021-10-15 10:57:37.0888;a@a.A;NULL;NULL;15438;0;0;529;0;0
2021-10-15 10:57:37.1048;a@a.A;NULL;NULL;15448;35;0;529;0;0
2021-10-15 10:57:37.1217;a@a.A;NULL;NULL;15458;0;0;529;0;0
2021-10-15 10:57:37.1217;a@a.A;NULL;NULL;15468;21;0;529;0;0
2021-10-15 10:57:37.1387;a@a.A;NULL;NULL;15478;0;0;529;0;0
2021-10-15 10:57:37.1387;a@a.A;NULL;NULL;15488;6;0;529;0;0
2021-10-15 10:57:37.1546;a@a.A;NULL;NULL;15498;0;0;529;0;0
2021-10-15 10:57:37.1716;a@a.A;NULL;NULL;15508;29;0;529;0;0
2021-10-15 10:57:37.1716;a@a.A;NULL;NULL;15518;0;0;529;0;0
2021-10-15 10:57:37.1882;a@a.A;NULL;NULL;15528;16;0;529;0;0
2021-10-15 10:57:37.1882;a@a.A;NULL;NULL;15538;0;0;529;0;0
2021-10-15 10:57:37.2051;a@a.A;NULL;NULL;15548;23;0;529;0;0
2021-10-15 10:57:37.2221;a@a.A;NULL;NULL;15558;0;0;529;0;0
2021-10-15 10:57:37.2221;a@a.A;NULL;NULL;15568;28;0;529;0;0
2021-10-15 10:57:37.2380;a@a.A;NULL;NULL;15578;0;0;529;0;0
2021-10-15 10:57:37.2380;a@a.A;NULL;NULL;15588;26;0;529;0;0
2021-10-15 10:57:37.2550;a@a.A;NULL;NULL;15598;0;0;529;0;0
2021-10-15 10:57:37.2719;a@a.A;NULL;NULL;15608;32;0;529;0;0
2021-10-15 10:57:37.2719;a@a.A;NULL;NULL;15618;0;0;529;0;0
2021-10-15 10:57:37.2879;a@a.A;NULL;NULL;15628;12;0;529;0;0
2021-10-15 10:57:37.2879;a@a.A;NULL;NULL;15638;0;0;529;0;0
2021-10-15 10:57:37.3048;a@a.A;NULL;NULL;15648;22;0;529;0;0
2021-10-15 10:57:37.3048;a@a.A;NULL;NULL;15659;0;0;529;0;0
2021-10-15 10:57:37.3218;a@a.A;NULL;NULL;15669;30;0;529;0;0
2021-10-15 10:57:37.3388;a@a.A;NULL;NULL;15679;17;0;529;0;0
2021-10-15 10:57:37.3388;a@a.A;NULL;NULL;15689;37;0;529;0;0
2021-10-15 10:57:37.3548;a@a.A;NULL;NULL;15699;0;0;529;0;0
2021-10-15 10:57:37.3717;a@a.A;NULL;NULL;15709;57;0;529;0;0
2021-10-15 10:57:37.3717;a@a.A;NULL;NULL;15719;3;0;529;0;0
2021-10-15 10:57:37.3887;a@a.A;NULL;NULL;15729;51;0;529;0;0
2021-10-15 10:57:37.3887;a@a.A;NULL;NULL;15739;4;0;529;0;0
2021-10-15 10:57:37.4046;a@a.A;NULL;NULL;15749;38;0;529;0;0
2021-10-15 10:57:37.4216;a@a.A;NULL;NULL;15759;11;0;529;0;0
2021-10-15 10:57:37.4216;a@a.A;NULL;NULL;15769;42;0;529;0;0
2021-10-15 10:57:37.4385;a@a.A;NULL;NULL;15779;5;0;529;0;0
2021-10-15 10:57:37.4385;a@a.A;NULL;NULL;15789;39;0;529;0;0
2021-10-15 10:57:37.4545;a@a.A;NULL;NULL;15799;0;0;529;0;0
2021-10-15 10:57:37.4714;a@a.A;NULL;NULL;15809;39;0;529;0;0
2021-10-15 10:57:37.4714;a@a.A;NULL;NULL;15819;13;0;529;0;0
2021-10-15 10:57:37.4874;a@a.A;NULL;NULL;15830;45;0;529;0;0
2021-10-15 10:57:37.5044;a@a.A;NULL;NULL;15840;15;0;529;0;0
2021-10-15 10:57:37.5044;a@a.A;NULL;NULL;15850;32;0;529;0;0
2021-10-15 10:57:37.5213;a@a.A;NULL;NULL;15860;14;0;529;0;0
2021-10-15 10:57:37.5213;a@a.A;NULL;NULL;15870;38;0;529;0;0
2021-10-15 10:57:37.5383;a@a.A;NULL;NULL;15880;0;0;529;0;0
2021-10-15 10:57:37.5542;a@a.A;NULL;NULL;15890;55;0;529;0;0
2021-10-15 10:57:37.5542;a@a.A;NULL;NULL;15900;14;0;529;0;0
2021-10-15 10:57:37.5712;a@a.A;NULL;NULL;15910;23;0;529;0;0
2021-10-15 10:57:37.5712;a@a.A;NULL;NULL;15920;9;0;529;0;0
2021-10-15 10:57:37.5881;a@a.A;NULL;NULL;15930;52;0;529;0;0
2021-10-15 10:57:37.5881;a@a.A;NULL;NULL;15940;13;0;529;0;0
2021-10-15 10:57:37.6041;a@a.A;NULL;NULL;15950;44;0;529;0;0
2021-10-15 10:57:37.6211;a@a.A;NULL;NULL;15960;9;0;529;0;0
2021-10-15 10:57:37.6211;a@a.A;NULL;NULL;15970;34;0;529;0;0
2021-10-15 10:57:37.6380;a@a.A;NULL;NULL;15980;9;0;529;0;0
2021-10-15 10:57:37.6380;a@a.A;NULL;NULL;15990;39;0;529;0;0
2021-10-15 10:57:37.6542;a@a.A;NULL;NULL;16000;0;0;529;0;0
2021-10-15 10:57:37.6712;a@a.A;NULL;NULL;16010;36;0;529;0;0
2021-10-15 10:57:37.6712;a@a.A;NULL;NULL;16020;14;0;529;0;0
2021-10-15 10:57:37.6881;a@a.A;NULL;NULL;16030;34;0;529;0;0
2021-10-15 10:57:37.7041;a@a.A;NULL;NULL;16040;3;0;529;0;0
2021-10-15 10:57:37.7041;a@a.A;NULL;NULL;16050;42;0;529;0;0
2021-10-15 10:57:37.7210;a@a.A;NULL;NULL;16060;9;0;529;0;0
2021-10-15 10:57:37.7210;a@a.A;NULL;NULL;16070;39;0;529;0;0
2021-10-15 10:57:37.7380;a@a.A;NULL;NULL;16080;4;0;529;0;0
2021-10-15 10:57:37.7545;a@a.A;NULL;NULL;16090;50;0;529;0;0
2021-10-15 10:57:37.7545;a@a.A;NULL;NULL;16100;21;0;529;0;0
2021-10-15 10:57:37.7710;a@a.A;NULL;NULL;16110;53;0;529;0;0
2021-10-15 10:57:37.7710;a@a.A;NULL;NULL;16120;10;0;529;0;0
2021-10-15 10:57:37.7889;a@a.A;NULL;NULL;16130;50;0;529;0;0
2021-10-15 10:57:37.7889;a@a.A;NULL;NULL;16140;15;0;529;0;0
2021-10-15 10:57:37.8049;a@a.A;NULL;NULL;16150;39;0;529;0;0
2021-10-15 10:57:37.8218;a@a.A;NULL;NULL;16160;11;0;529;0;0
2021-10-15 10:57:37.8218;a@a.A;NULL;NULL;16171;40;0;529;0;0
2021-10-15 10:57:37.8378;a@a.A;NULL;NULL;16181;7;0;529;0;0
2021-10-15 10:57:37.8547;a@a.A;NULL;NULL;16191;61;0;529;0;0
2021-10-15 10:57:37.8547;a@a.A;NULL;NULL;16201;0;0;529;0;0
2021-10-15 10:57:37.8707;a@a.A;NULL;NULL;16211;53;0;529;0;0
2021-10-15 10:57:37.8717;a@a.A;NULL;NULL;16221;2;0;529;0;0
2021-10-15 10:57:37.8887;a@a.A;NULL;NULL;16231;47;0;529;0;0
2021-10-15 10:57:37.9046;a@a.A;NULL;NULL;16241;4;0;529;0;0
2021-10-15 10:57:37.9046;a@a.A;NULL;NULL;16251;40;0;529;0;0
2021-10-15 10:57:37.9216;a@a.A;NULL;NULL;16261;8;0;529;0;0
2021-10-15 10:57:37.9216;a@a.A;NULL;NULL;16271;47;0;529;0;0
2021-10-15 10:57:37.9385;a@a.A;NULL;NULL;16281;5;0;529;0;0
2021-10-15 10:57:37.9550;a@a.A;NULL;NULL;16291;54;0;529;0;0
2021-10-15 10:57:37.9550;a@a.A;NULL;NULL;16301;19;0;529;0;0
2021-10-15 10:57:37.9719;a@a.A;NULL;NULL;16311;60;0;529;0;0
2021-10-15 10:57:37.9719;a@a.A;NULL;NULL;16321;0;0;529;0;0
2021-10-15 10:57:37.9889;a@a.A;NULL;NULL;16331;48;0;529;0;0
2021-10-15 10:57:37.9889;a@a.A;NULL;NULL;16342;23;0;529;0;0
2021-10-15 10:57:38.0046;a@a.A;NULL;NULL;16352;37;0;529;0;0
2021-10-15 10:57:38.0206;a@a.A;NULL;NULL;16362;21;0;529;0;0
2021-10-15 10:57:38.0375;a@a.A;NULL;NULL;16372;24;0;529;0;0
2021-10-15 10:57:38.0375;a@a.A;NULL;NULL;16382;17;0;529;0;0
2021-10-15 10:57:38.0545;a@a.A;NULL;NULL;16392;25;0;529;0;0
2021-10-15 10:57:38.0555;a@a.A;NULL;NULL;16402;15;0;529;0;0
2021-10-15 10:57:38.0714;a@a.A;NULL;NULL;16412;40;0;529;0;0
2021-10-15 10:57:38.0714;a@a.A;NULL;NULL;16422;22;0;529;0;0
2021-10-15 10:57:38.0874;a@a.A;NULL;NULL;16432;44;0;529;0;0
2021-10-15 10:57:38.1039;a@a.A;NULL;NULL;16442;10;0;529;0;0
2021-10-15 10:57:38.1039;a@a.A;NULL;NULL;16452;33;0;529;0;0
2021-10-15 10:57:38.1209;a@a.A;NULL;NULL;16462;7;0;529;0;0
2021-10-15 10:57:38.1209;a@a.A;NULL;NULL;16472;36;0;529;0;0
2021-10-15 10:57:38.1378;a@a.A;NULL;NULL;16482;9;0;529;0;0
2021-10-15 10:57:38.1538;a@a.A;NULL;NULL;16492;37;0;529;0;0
2021-10-15 10:57:38.1538;a@a.A;NULL;NULL;16502;13;0;529;0;0
2021-10-15 10:57:38.1707;a@a.A;NULL;NULL;16512;34;0;529;0;0
2021-10-15 10:57:38.1707;a@a.A;NULL;NULL;16522;20;0;529;0;0
2021-10-15 10:57:38.1887;a@a.A;NULL;NULL;16532;31;0;529;0;0
2021-10-15 10:57:38.2046;a@a.A;NULL;NULL;16542;9;0;529;0;0
2021-10-15 10:57:38.2046;a@a.A;NULL;NULL;16552;29;0;529;0;0
2021-10-15 10:57:38.2206;a@a.A;NULL;NULL;16562;12;0;529;0;0
2021-10-15 10:57:38.2375;a@a.A;NULL;NULL;16572;24;0;529;0;0
2021-10-15 10:57:38.2375;a@a.A;NULL;NULL;16582;25;0;529;0;0
2021-10-15 10:57:38.2545;a@a.A;NULL;NULL;16592;33;0;529;0;0
2021-10-15 10:57:38.2545;a@a.A;NULL;NULL;16602;9;0;529;0;0
2021-10-15 10:57:38.2715;a@a.A;NULL;NULL;16612;42;0;529;0;0
2021-10-15 10:57:38.2715;a@a.A;NULL;NULL;16622;0;0;529;0;0
2021-10-15 10:57:38.2874;a@a.A;NULL;NULL;16632;34;0;529;0;0
2021-10-15 10:57:38.3044;a@a.A;NULL;NULL;16642;4;0;529;0;0
2021-10-15 10:57:38.3044;a@a.A;NULL;NULL;16652;43;0;529;0;0
2021-10-15 10:57:38.3213;a@a.A;NULL;NULL;16662;10;0;529;0;0
2021-10-15 10:57:38.3213;a@a.A;NULL;NULL;16672;30;0;529;0;0
2021-10-15 10:57:38.3393;a@a.A;NULL;NULL;16683;18;0;529;0;0
2021-10-15 10:57:38.3542;a@a.A;NULL;NULL;16693;23;0;529;0;0
2021-10-15 10:57:38.3542;a@a.A;NULL;NULL;16703;19;0;529;0;0
2021-10-15 10:57:38.3712;a@a.A;NULL;NULL;16713;26;0;529;0;0
2021-10-15 10:57:38.3871;a@a.A;NULL;NULL;16723;13;0;529;0;0
2021-10-15 10:57:38.3871;a@a.A;NULL;NULL;16733;35;0;529;0;0
2021-10-15 10:57:38.4041;a@a.A;NULL;NULL;16743;27;0;529;0;0
2021-10-15 10:57:38.4041;a@a.A;NULL;NULL;16753;21;0;529;0;0
2021-10-15 10:57:38.4211;a@a.A;NULL;NULL;16763;21;0;529;0;0
2021-10-15 10:57:38.4370;a@a.A;NULL;NULL;16773;29;0;529;0;0
